,name,date,time_UTC,latitude,longitude,year,month,day,id
39629,klaus,19901008,1800, 21.9N,  70.1W,1990,10,08,klaus 1990
39630,klaus,19901009,0, 22.6N,  71.2W,1990,10,09,klaus 1990
39631,klaus,19901009,600, 23.4N,  72.3W,1990,10,09,klaus 1990
39632,klaus,19901009,1200, 24.5N,  73.4W,1990,10,09,klaus 1990
39999,andrew,19920816,1800, 10.8N,  35.5W,1992,08,16,andrew 1992
40000,andrew,19920817,0, 11.2N,  37.4W,1992,08,17,andrew 1992
40001,andrew,19920817,600, 11.7N,  39.6W,1992,08,17,andrew 1992
40002,andrew,19920817,1200, 12.3N,  42.0W,1992,08,17,andrew 1992
40003,andrew,19920817,1800, 13.1N,  44.2W,1992,08,17,andrew 1992
40004,andrew,19920818,0, 13.6N,  46.2W,1992,08,18,andrew 1992
40005,andrew,19920818,600, 14.1N,  48.0W,1992,08,18,andrew 1992
40006,andrew,19920818,1200, 14.6N,  49.9W,1992,08,18,andrew 1992
40007,andrew,19920818,1800, 15.4N,  51.8W,1992,08,18,andrew 1992
40008,andrew,19920819,0, 16.3N,  53.5W,1992,08,19,andrew 1992
40009,andrew,19920819,600, 17.2N,  55.3W,1992,08,19,andrew 1992
40010,andrew,19920819,1200, 18.0N,  56.9W,1992,08,19,andrew 1992
40011,andrew,19920819,1800, 18.8N,  58.3W,1992,08,19,andrew 1992
40012,andrew,19920820,0, 19.8N,  59.3W,1992,08,20,andrew 1992
40013,andrew,19920820,600, 20.7N,  60.0W,1992,08,20,andrew 1992
40014,andrew,19920820,1200, 21.7N,  60.7W,1992,08,20,andrew 1992
40015,andrew,19920820,1800, 22.5N,  61.5W,1992,08,20,andrew 1992
40016,andrew,19920821,0, 23.2N,  62.4W,1992,08,21,andrew 1992
40017,andrew,19920821,600, 23.9N,  63.3W,1992,08,21,andrew 1992
40018,andrew,19920821,1200, 24.4N,  64.2W,1992,08,21,andrew 1992
40019,andrew,19920821,1800, 24.8N,  64.9W,1992,08,21,andrew 1992
40020,andrew,19920822,0, 25.3N,  65.9W,1992,08,22,andrew 1992
40021,andrew,19920822,600, 25.6N,  67.0W,1992,08,22,andrew 1992
40022,andrew,19920822,1200, 25.8N,  68.3W,1992,08,22,andrew 1992
40023,andrew,19920822,1800, 25.7N,  69.7W,1992,08,22,andrew 1992
40024,andrew,19920823,0, 25.6N,  71.1W,1992,08,23,andrew 1992
40025,andrew,19920823,600, 25.5N,  72.5W,1992,08,23,andrew 1992
40026,andrew,19920823,1200, 25.4N,  74.2W,1992,08,23,andrew 1992
40027,andrew,19920823,1800, 25.4N,  75.8W,1992,08,23,andrew 1992
40028,andrew,19920823,2100, 25.4N,  76.6W,1992,08,23,andrew 1992
40029,andrew,19920824,0, 25.4N,  77.5W,1992,08,24,andrew 1992
40030,andrew,19920824,100, 25.4N,  77.8W,1992,08,24,andrew 1992
40031,andrew,19920824,600, 25.4N,  79.3W,1992,08,24,andrew 1992
40032,andrew,19920824,840, 25.5N,  80.2W,1992,08,24,andrew 1992
40033,andrew,19920824,905, 25.5N,  80.3W,1992,08,24,andrew 1992
40034,andrew,19920824,1200, 25.6N,  81.2W,1992,08,24,andrew 1992
40035,andrew,19920824,1800, 25.8N,  83.1W,1992,08,24,andrew 1992
40036,andrew,19920825,0, 26.2N,  85.0W,1992,08,25,andrew 1992
40037,andrew,19920825,600, 26.6N,  86.7W,1992,08,25,andrew 1992
40038,andrew,19920825,1200, 27.2N,  88.2W,1992,08,25,andrew 1992
40039,andrew,19920825,1800, 27.8N,  89.6W,1992,08,25,andrew 1992
40040,andrew,19920826,0, 28.5N,  90.5W,1992,08,26,andrew 1992
40041,andrew,19920826,600, 29.2N,  91.3W,1992,08,26,andrew 1992
40042,andrew,19920826,830, 29.6N,  91.5W,1992,08,26,andrew 1992
40043,andrew,19920826,1200, 30.1N,  91.7W,1992,08,26,andrew 1992
40044,andrew,19920826,1800, 30.9N,  91.6W,1992,08,26,andrew 1992
40045,andrew,19920827,0, 31.5N,  91.1W,1992,08,27,andrew 1992
40046,andrew,19920827,600, 32.1N,  90.5W,1992,08,27,andrew 1992
40047,andrew,19920827,1200, 32.8N,  89.6W,1992,08,27,andrew 1992
40048,andrew,19920827,1800, 33.6N,  88.4W,1992,08,27,andrew 1992
40049,andrew,19920828,0, 34.4N,  86.7W,1992,08,28,andrew 1992
40050,andrew,19920828,600, 35.4N,  84.0W,1992,08,28,andrew 1992
40672,gordon,19941108,1200, 11.9N,  82.3W,1994,11,08,gordon 1994
40673,gordon,19941108,1800, 12.0N,  82.5W,1994,11,08,gordon 1994
40674,gordon,19941109,0, 12.3N,  82.8W,1994,11,09,gordon 1994
40675,gordon,19941109,600, 12.5N,  83.0W,1994,11,09,gordon 1994
40676,gordon,19941109,1200, 12.8N,  83.2W,1994,11,09,gordon 1994
40677,gordon,19941109,1800, 13.2N,  83.4W,1994,11,09,gordon 1994
40678,gordon,19941110,0, 13.6N,  83.4W,1994,11,10,gordon 1994
40679,gordon,19941110,600, 14.0N,  83.4W,1994,11,10,gordon 1994
40680,gordon,19941110,1200, 14.3N,  83.2W,1994,11,10,gordon 1994
40681,gordon,19941110,1800, 14.6N,  82.7W,1994,11,10,gordon 1994
40682,gordon,19941111,0, 15.1N,  82.4W,1994,11,11,gordon 1994
40683,gordon,19941111,600, 15.7N,  82.3W,1994,11,11,gordon 1994
40684,gordon,19941111,1200, 16.3N,  82.2W,1994,11,11,gordon 1994
40685,gordon,19941111,1800, 16.9N,  81.5W,1994,11,11,gordon 1994
40686,gordon,19941112,0, 17.2N,  80.8W,1994,11,12,gordon 1994
40687,gordon,19941112,600, 17.4N,  80.2W,1994,11,12,gordon 1994
40688,gordon,19941112,1200, 17.5N,  79.8W,1994,11,12,gordon 1994
40689,gordon,19941112,1800, 17.4N,  79.2W,1994,11,12,gordon 1994
40690,gordon,19941113,0, 17.6N,  77.9W,1994,11,13,gordon 1994
40691,gordon,19941113,300, 17.9N,  76.8W,1994,11,13,gordon 1994
40692,gordon,19941113,600, 18.3N,  76.0W,1994,11,13,gordon 1994
40693,gordon,19941113,1200, 19.9N,  75.0W,1994,11,13,gordon 1994
40694,gordon,19941113,1300, 20.0N,  74.9W,1994,11,13,gordon 1994
40695,gordon,19941113,1800, 21.5N,  75.4W,1994,11,13,gordon 1994
40696,gordon,19941114,0, 22.1N,  76.3W,1994,11,14,gordon 1994
40697,gordon,19941114,600, 22.7N,  77.5W,1994,11,14,gordon 1994
40698,gordon,19941114,1200, 23.2N,  78.3W,1994,11,14,gordon 1994
40699,gordon,19941114,1800, 23.4N,  79.1W,1994,11,14,gordon 1994
40700,gordon,19941115,0, 23.6N,  79.9W,1994,11,15,gordon 1994
40701,gordon,19941115,600, 23.9N,  80.8W,1994,11,15,gordon 1994
40702,gordon,19941115,1200, 24.5N,  81.6W,1994,11,15,gordon 1994
40703,gordon,19941115,1300, 24.6N,  81.7W,1994,11,15,gordon 1994
40704,gordon,19941115,1800, 24.9N,  82.1W,1994,11,15,gordon 1994
40705,gordon,19941116,0, 25.4N,  82.5W,1994,11,16,gordon 1994
40706,gordon,19941116,600, 25.7N,  82.4W,1994,11,16,gordon 1994
40707,gordon,19941116,1200, 26.4N,  82.0W,1994,11,16,gordon 1994
40708,gordon,19941116,1300, 26.5N,  81.9W,1994,11,16,gordon 1994
40709,gordon,19941116,1800, 27.1N,  81.4W,1994,11,16,gordon 1994
40710,gordon,19941117,0, 28.0N,  80.0W,1994,11,17,gordon 1994
40711,gordon,19941117,600, 29.0N,  78.5W,1994,11,17,gordon 1994
40712,gordon,19941117,1200, 30.0N,  76.7W,1994,11,17,gordon 1994
40713,gordon,19941117,1800, 31.5N,  74.8W,1994,11,17,gordon 1994
40714,gordon,19941118,0, 33.1N,  74.2W,1994,11,18,gordon 1994
40715,gordon,19941118,600, 33.5N,  74.7W,1994,11,18,gordon 1994
40716,gordon,19941118,1200, 33.7N,  75.7W,1994,11,18,gordon 1994
40717,gordon,19941118,1800, 33.2N,  75.9W,1994,11,18,gordon 1994
40718,gordon,19941119,0, 32.5N,  75.5W,1994,11,19,gordon 1994
40719,gordon,19941119,600, 31.6N,  75.0W,1994,11,19,gordon 1994
40720,gordon,19941119,1200, 31.1N,  74.8W,1994,11,19,gordon 1994
40721,gordon,19941119,1800, 30.4N,  75.0W,1994,11,19,gordon 1994
40722,gordon,19941120,0, 29.8N,  75.3W,1994,11,20,gordon 1994
40723,gordon,19941120,600, 28.9N,  76.2W,1994,11,20,gordon 1994
40724,gordon,19941120,1200, 28.4N,  77.2W,1994,11,20,gordon 1994
40725,gordon,19941120,1800, 28.2N,  78.6W,1994,11,20,gordon 1994
40726,gordon,19941121,0, 28.2N,  79.8W,1994,11,21,gordon 1994
40727,gordon,19941121,300, 28.5N,  80.6W,1994,11,21,gordon 1994
40728,gordon,19941121,600, 29.2N,  81.5W,1994,11,21,gordon 1994
40729,gordon,19941121,1200, 31.3N,  81.8W,1994,11,21,gordon 1994
40730,gordon,19941121,1800, 34.1N,  79.8W,1994,11,21,gordon 1994
40732,allison,19950603,0, 17.4N,  84.3W,1995,06,03,allison 1995
40733,allison,19950603,600, 18.3N,  84.9W,1995,06,03,allison 1995
40734,allison,19950603,1200, 19.3N,  85.7W,1995,06,03,allison 1995
40735,allison,19950603,1800, 20.6N,  85.8W,1995,06,03,allison 1995
40736,allison,19950604,0, 22.0N,  86.0W,1995,06,04,allison 1995
40737,allison,19950604,600, 23.3N,  86.3W,1995,06,04,allison 1995
40738,allison,19950604,1200, 24.7N,  86.2W,1995,06,04,allison 1995
40739,allison,19950604,1800, 26.2N,  86.2W,1995,06,04,allison 1995
40740,allison,19950605,0, 27.6N,  86.1W,1995,06,05,allison 1995
40741,allison,19950605,600, 28.5N,  85.6W,1995,06,05,allison 1995
40742,allison,19950605,1200, 29.6N,  84.7W,1995,06,05,allison 1995
40743,allison,19950605,1400, 29.9N,  84.4W,1995,06,05,allison 1995
40744,allison,19950605,1500, 30.1N,  84.2W,1995,06,05,allison 1995
40745,allison,19950605,1800, 30.7N,  83.8W,1995,06,05,allison 1995
40746,allison,19950606,0, 31.8N,  82.8W,1995,06,06,allison 1995
40747,allison,19950606,600, 32.7N,  81.5W,1995,06,06,allison 1995
40748,allison,19950606,1200, 33.6N,  80.0W,1995,06,06,allison 1995
40749,allison,19950606,1800, 34.5N,  78.1W,1995,06,06,allison 1995
40750,allison,19950607,0, 35.6N,  75.9W,1995,06,07,allison 1995
40751,allison,19950607,600, 37.1N,  73.6W,1995,06,07,allison 1995
40752,allison,19950607,1200, 38.5N,  71.0W,1995,06,07,allison 1995
40753,allison,19950607,1800, 39.8N,  69.2W,1995,06,07,allison 1995
40754,allison,19950608,0, 41.0N,  67.7W,1995,06,08,allison 1995
40755,allison,19950608,600, 42.4N,  66.0W,1995,06,08,allison 1995
40756,allison,19950608,1200, 43.8N,  63.7W,1995,06,08,allison 1995
40757,allison,19950608,1800, 45.2N,  61.2W,1995,06,08,allison 1995
40758,allison,19950609,0, 46.5N,  58.5W,1995,06,09,allison 1995
40759,allison,19950609,600, 48.1N,  55.9W,1995,06,09,allison 1995
40760,allison,19950609,1200, 50.0N,  53.0W,1995,06,09,allison 1995
40761,allison,19950609,1800, 53.0N,  52.0W,1995,06,09,allison 1995
40762,allison,19950610,0, 57.0N,  52.0W,1995,06,10,allison 1995
40763,allison,19950610,600, 60.0N,  52.0W,1995,06,10,allison 1995
40764,allison,19950610,1200, 62.0N,  53.0W,1995,06,10,allison 1995
40765,allison,19950610,1800, 64.0N,  55.0W,1995,06,10,allison 1995
40766,allison,19950611,0, 65.0N,  56.0W,1995,06,11,allison 1995
41590,cesar,19960724,1800, 11.8N,  62.6W,1996,07,24,cesar 1996
41591,cesar,19960725,0, 11.9N,  64.7W,1996,07,25,cesar 1996
41592,cesar,19960725,600, 11.9N,  66.5W,1996,07,25,cesar 1996
41593,cesar,19960725,1200, 12.1N,  68.1W,1996,07,25,cesar 1996
41594,cesar,19960725,1800, 12.3N,  69.6W,1996,07,25,cesar 1996
41595,cesar,19960726,0, 12.4N,  71.0W,1996,07,26,cesar 1996
41596,cesar,19960726,600, 12.4N,  72.7W,1996,07,26,cesar 1996
41597,cesar,19960726,1200, 12.3N,  74.5W,1996,07,26,cesar 1996
41598,cesar,19960726,1800, 11.9N,  76.1W,1996,07,26,cesar 1996
41599,cesar,19960727,0, 11.7N,  77.2W,1996,07,27,cesar 1996
41600,cesar,19960727,600, 11.6N,  78.1W,1996,07,27,cesar 1996
41601,cesar,19960727,1200, 11.6N,  79.5W,1996,07,27,cesar 1996
41602,cesar,19960727,1800, 11.8N,  81.0W,1996,07,27,cesar 1996
41603,cesar,19960728,0, 12.0N,  82.6W,1996,07,28,cesar 1996
41604,cesar,19960728,400, 12.2N,  83.9W,1996,07,28,cesar 1996
41605,cesar,19960728,600, 12.3N,  84.2W,1996,07,28,cesar 1996
41606,cesar,19960728,1200, 12.7N,  86.2W,1996,07,28,cesar 1996
41607,cesar,19960728,1800, 13.1N,  87.9W,1996,07,28,cesar 1996
42017,marco,19961113,1200, 10.5N,  77.5W,1996,11,13,marco 1996
42018,marco,19961113,1800, 11.3N,  78.0W,1996,11,13,marco 1996
42019,marco,19961114,0, 12.0N,  78.5W,1996,11,14,marco 1996
42020,marco,19961114,600, 12.8N,  78.9W,1996,11,14,marco 1996
42021,marco,19961114,1200, 13.5N,  79.0W,1996,11,14,marco 1996
42022,marco,19961114,1800, 14.0N,  79.0W,1996,11,14,marco 1996
42023,marco,19961115,0, 14.3N,  79.0W,1996,11,15,marco 1996
42024,marco,19961115,600, 14.7N,  79.0W,1996,11,15,marco 1996
42025,marco,19961115,1200, 15.0N,  79.0W,1996,11,15,marco 1996
42026,marco,19961115,1800, 15.5N,  79.0W,1996,11,15,marco 1996
42027,marco,19961116,0, 15.8N,  79.0W,1996,11,16,marco 1996
42028,marco,19961116,600, 16.2N,  79.0W,1996,11,16,marco 1996
42029,marco,19961116,1200, 16.5N,  79.0W,1996,11,16,marco 1996
42030,marco,19961116,1800, 17.0N,  79.0W,1996,11,16,marco 1996
42031,marco,19961117,0, 16.8N,  79.8W,1996,11,17,marco 1996
42032,marco,19961117,600, 16.3N,  80.5W,1996,11,17,marco 1996
42033,marco,19961117,1200, 15.8N,  80.8W,1996,11,17,marco 1996
42034,marco,19961117,1800, 15.0N,  81.0W,1996,11,17,marco 1996
42035,marco,19961118,0, 14.9N,  81.0W,1996,11,18,marco 1996
42036,marco,19961118,600, 14.7N,  81.0W,1996,11,18,marco 1996
42037,marco,19961118,1200, 14.6N,  81.0W,1996,11,18,marco 1996
42038,marco,19961118,1800, 14.5N,  81.0W,1996,11,18,marco 1996
42039,marco,19961119,0, 14.2N,  81.0W,1996,11,19,marco 1996
42040,marco,19961119,600, 13.8N,  80.9W,1996,11,19,marco 1996
42041,marco,19961119,1200, 13.5N,  80.7W,1996,11,19,marco 1996
42042,marco,19961119,1800, 13.5N,  80.2W,1996,11,19,marco 1996
42043,marco,19961120,0, 13.8N,  79.5W,1996,11,20,marco 1996
42044,marco,19961120,600, 13.8N,  78.5W,1996,11,20,marco 1996
42045,marco,19961120,1200, 14.2N,  77.8W,1996,11,20,marco 1996
42046,marco,19961120,1800, 14.6N,  77.4W,1996,11,20,marco 1996
42047,marco,19961121,0, 14.9N,  77.1W,1996,11,21,marco 1996
42048,marco,19961121,600, 15.1N,  76.8W,1996,11,21,marco 1996
42049,marco,19961121,1200, 15.3N,  76.6W,1996,11,21,marco 1996
42050,marco,19961121,1800, 15.6N,  76.5W,1996,11,21,marco 1996
42051,marco,19961122,0, 15.8N,  76.3W,1996,11,22,marco 1996
42052,marco,19961122,600, 15.9N,  76.0W,1996,11,22,marco 1996
42053,marco,19961122,1200, 15.9N,  75.4W,1996,11,22,marco 1996
42054,marco,19961122,1800, 15.9N,  75.0W,1996,11,22,marco 1996
42055,marco,19961123,0, 16.0N,  74.7W,1996,11,23,marco 1996
42056,marco,19961123,600, 15.9N,  74.5W,1996,11,23,marco 1996
42057,marco,19961123,1200, 15.7N,  74.5W,1996,11,23,marco 1996
42058,marco,19961123,1800, 15.6N,  74.8W,1996,11,23,marco 1996
42059,marco,19961124,0, 15.8N,  76.0W,1996,11,24,marco 1996
42060,marco,19961124,600, 15.9N,  77.0W,1996,11,24,marco 1996
42061,marco,19961124,1200, 16.0N,  78.0W,1996,11,24,marco 1996
42062,marco,19961124,1800, 16.0N,  78.9W,1996,11,24,marco 1996
42063,marco,19961125,0, 16.7N,  80.2W,1996,11,25,marco 1996
42064,marco,19961125,600, 17.5N,  81.5W,1996,11,25,marco 1996
42065,marco,19961125,1200, 18.3N,  82.6W,1996,11,25,marco 1996
42066,marco,19961125,1800, 19.2N,  83.5W,1996,11,25,marco 1996
42067,marco,19961126,0, 19.7N,  84.0W,1996,11,26,marco 1996
42068,marco,19961126,600, 20.1N,  84.4W,1996,11,26,marco 1996
42069,marco,19961126,1200, 20.1N,  84.3W,1996,11,26,marco 1996
42070,marco,19961126,1800, 19.6N,  84.8W,1996,11,26,marco 1996
42130,danny,19970716,1200, 27.4N,  92.6W,1997,07,16,danny 1997
42131,danny,19970716,1800, 27.5N,  92.5W,1997,07,16,danny 1997
42132,danny,19970717,0, 27.7N,  92.3W,1997,07,17,danny 1997
42133,danny,19970717,600, 27.9N,  92.0W,1997,07,17,danny 1997
42134,danny,19970717,1200, 28.3N,  91.4W,1997,07,17,danny 1997
42135,danny,19970717,1800, 28.6N,  91.0W,1997,07,17,danny 1997
42136,danny,19970718,0, 28.9N,  90.2W,1997,07,18,danny 1997
42137,danny,19970718,600, 29.2N,  89.9W,1997,07,18,danny 1997
42138,danny,19970718,900, 29.3N,  89.7W,1997,07,18,danny 1997
42139,danny,19970718,1200, 29.5N,  89.4W,1997,07,18,danny 1997
42140,danny,19970718,1800, 29.7N,  89.0W,1997,07,18,danny 1997
42141,danny,19970719,0, 29.8N,  88.4W,1997,07,19,danny 1997
42142,danny,19970719,600, 30.1N,  88.1W,1997,07,19,danny 1997
42143,danny,19970719,1000, 30.2N,  88.1W,1997,07,19,danny 1997
42144,danny,19970719,1200, 30.3N,  88.0W,1997,07,19,danny 1997
42145,danny,19970719,1800, 30.4N,  87.9W,1997,07,19,danny 1997
42146,danny,19970720,0, 30.3N,  87.6W,1997,07,20,danny 1997
42147,danny,19970720,600, 30.4N,  87.5W,1997,07,20,danny 1997
42148,danny,19970720,1200, 30.6N,  87.4W,1997,07,20,danny 1997
42149,danny,19970720,1800, 30.8N,  87.4W,1997,07,20,danny 1997
42150,danny,19970721,0, 31.0N,  87.5W,1997,07,21,danny 1997
42151,danny,19970721,600, 31.3N,  87.6W,1997,07,21,danny 1997
42152,danny,19970721,1200, 31.7N,  87.6W,1997,07,21,danny 1997
42153,danny,19970721,1800, 32.1N,  87.2W,1997,07,21,danny 1997
42154,danny,19970722,0, 32.9N,  87.1W,1997,07,22,danny 1997
42155,danny,19970722,600, 33.2N,  86.8W,1997,07,22,danny 1997
42156,danny,19970722,1200, 33.4N,  86.6W,1997,07,22,danny 1997
42157,danny,19970722,1800, 33.7N,  86.3W,1997,07,22,danny 1997
42158,danny,19970723,0, 34.0N,  86.0W,1997,07,23,danny 1997
42159,danny,19970723,600, 34.1N,  85.2W,1997,07,23,danny 1997
42160,danny,19970723,1200, 34.2N,  84.5W,1997,07,23,danny 1997
42161,danny,19970723,1800, 34.3N,  83.7W,1997,07,23,danny 1997
42162,danny,19970724,0, 34.4N,  82.4W,1997,07,24,danny 1997
42163,danny,19970724,600, 34.6N,  80.7W,1997,07,24,danny 1997
42164,danny,19970724,1200, 35.2N,  79.2W,1997,07,24,danny 1997
42165,danny,19970724,1800, 36.4N,  76.7W,1997,07,24,danny 1997
42166,danny,19970725,0, 37.5N,  73.5W,1997,07,25,danny 1997
42167,danny,19970725,600, 38.6N,  71.6W,1997,07,25,danny 1997
42168,danny,19970725,1200, 40.0N,  70.4W,1997,07,25,danny 1997
42169,danny,19970725,1800, 40.7N,  69.9W,1997,07,25,danny 1997
42170,danny,19970726,0, 40.7N,  69.6W,1997,07,26,danny 1997
42171,danny,19970726,600, 40.4N,  68.0W,1997,07,26,danny 1997
42172,danny,19970726,1200, 40.6N,  65.6W,1997,07,26,danny 1997
42173,danny,19970726,1800, 41.0N,  63.0W,1997,07,26,danny 1997
42174,danny,19970727,0, 41.7N,  60.4W,1997,07,27,danny 1997
42175,danny,19970727,600, 42.8N,  56.0W,1997,07,27,danny 1997
42176,danny,19970727,1200, 44.0N,  48.0W,1997,07,27,danny 1997
42725,mitch,19981022,0, 11.6N,  76.1W,1998,10,22,mitch 1998
42726,mitch,19981022,600, 11.9N,  77.1W,1998,10,22,mitch 1998
42727,mitch,19981022,1200, 12.0N,  77.9W,1998,10,22,mitch 1998
42728,mitch,19981022,1800, 11.6N,  77.9W,1998,10,22,mitch 1998
42729,mitch,19981023,0, 11.8N,  77.6W,1998,10,23,mitch 1998
42730,mitch,19981023,600, 12.2N,  77.6W,1998,10,23,mitch 1998
42731,mitch,19981023,1200, 12.5N,  77.8W,1998,10,23,mitch 1998
42732,mitch,19981023,1800, 12.9N,  78.0W,1998,10,23,mitch 1998
42733,mitch,19981024,0, 13.4N,  77.9W,1998,10,24,mitch 1998
42734,mitch,19981024,600, 13.9N,  77.8W,1998,10,24,mitch 1998
42735,mitch,19981024,1200, 14.5N,  77.9W,1998,10,24,mitch 1998
42736,mitch,19981024,1800, 15.0N,  78.1W,1998,10,24,mitch 1998
42737,mitch,19981025,0, 15.5N,  78.4W,1998,10,25,mitch 1998
42738,mitch,19981025,600, 16.0N,  78.9W,1998,10,25,mitch 1998
42739,mitch,19981025,1200, 16.2N,  79.6W,1998,10,25,mitch 1998
42740,mitch,19981025,1800, 16.4N,  80.3W,1998,10,25,mitch 1998
42741,mitch,19981026,0, 16.4N,  81.0W,1998,10,26,mitch 1998
42742,mitch,19981026,600, 16.4N,  81.8W,1998,10,26,mitch 1998
42743,mitch,19981026,1200, 16.6N,  82.6W,1998,10,26,mitch 1998
42744,mitch,19981026,1800, 16.9N,  83.1W,1998,10,26,mitch 1998
42745,mitch,19981027,0, 17.2N,  83.8W,1998,10,27,mitch 1998
42746,mitch,19981027,600, 17.3N,  84.4W,1998,10,27,mitch 1998
42747,mitch,19981027,1200, 17.1N,  85.0W,1998,10,27,mitch 1998
42748,mitch,19981027,1800, 16.9N,  85.4W,1998,10,27,mitch 1998
42749,mitch,19981028,0, 16.6N,  85.6W,1998,10,28,mitch 1998
42750,mitch,19981028,600, 16.3N,  85.6W,1998,10,28,mitch 1998
42751,mitch,19981028,1200, 16.3N,  85.6W,1998,10,28,mitch 1998
42752,mitch,19981028,1800, 16.3N,  85.7W,1998,10,28,mitch 1998
42753,mitch,19981029,0, 16.2N,  85.8W,1998,10,29,mitch 1998
42754,mitch,19981029,600, 16.1N,  85.8W,1998,10,29,mitch 1998
42755,mitch,19981029,1200, 15.9N,  85.7W,1998,10,29,mitch 1998
42756,mitch,19981029,1800, 15.8N,  85.6W,1998,10,29,mitch 1998
42757,mitch,19981030,0, 15.6N,  85.7W,1998,10,30,mitch 1998
42758,mitch,19981030,600, 15.4N,  85.9W,1998,10,30,mitch 1998
42759,mitch,19981030,1200, 15.2N,  86.1W,1998,10,30,mitch 1998
42760,mitch,19981030,1800, 14.9N,  86.5W,1998,10,30,mitch 1998
42761,mitch,19981031,0, 14.7N,  87.0W,1998,10,31,mitch 1998
42762,mitch,19981031,600, 14.5N,  87.7W,1998,10,31,mitch 1998
42763,mitch,19981031,1200, 14.5N,  88.5W,1998,10,31,mitch 1998
42764,mitch,19981031,1800, 14.6N,  89.2W,1998,10,31,mitch 1998
42765,mitch,19981101,0, 14.6N,  90.0W,1998,11,01,mitch 1998
42766,mitch,19981101,600, 14.7N,  90.8W,1998,11,01,mitch 1998
42767,mitch,19981101,1200, 14.9N,  91.5W,1998,11,01,mitch 1998
42768,mitch,19981101,1800, 15.5N,  92.2W,1998,11,01,mitch 1998
42769,mitch,19981102,0, 16.3N,  92.7W,1998,11,02,mitch 1998
42770,mitch,19981102,600, 17.1N,  93.1W,1998,11,02,mitch 1998
42771,mitch,19981102,1200, 17.9N,  93.4W,1998,11,02,mitch 1998
42772,mitch,19981102,1800, 18.7N,  93.7W,1998,11,02,mitch 1998
42773,mitch,19981103,0, 19.2N,  93.4W,1998,11,03,mitch 1998
42774,mitch,19981103,600, 19.3N,  92.7W,1998,11,03,mitch 1998
42775,mitch,19981103,1200, 19.4N,  92.1W,1998,11,03,mitch 1998
42776,mitch,19981103,1800, 19.6N,  91.4W,1998,11,03,mitch 1998
42777,mitch,19981104,0, 20.0N,  90.6W,1998,11,04,mitch 1998
42778,mitch,19981104,200, 20.1N,  90.5W,1998,11,04,mitch 1998
42779,mitch,19981104,600, 20.8N,  89.6W,1998,11,04,mitch 1998
42780,mitch,19981104,1200, 21.8N,  88.2W,1998,11,04,mitch 1998
42781,mitch,19981104,1800, 23.3N,  86.5W,1998,11,04,mitch 1998
42782,mitch,19981105,0, 24.8N,  84.8W,1998,11,05,mitch 1998
42783,mitch,19981105,600, 25.6N,  83.1W,1998,11,05,mitch 1998
42784,mitch,19981105,1100, 26.2N,  81.9W,1998,11,05,mitch 1998
42785,mitch,19981105,1200, 26.6N,  81.3W,1998,11,05,mitch 1998
42786,mitch,19981105,1800, 27.5N,  78.3W,1998,11,05,mitch 1998
42787,mitch,19981106,0, 30.0N,  75.0W,1998,11,06,mitch 1998
42788,mitch,19981106,600, 32.5N,  72.0W,1998,11,06,mitch 1998
42789,mitch,19981106,1200, 35.0N,  68.0W,1998,11,06,mitch 1998
42790,mitch,19981106,1800, 37.0N,  63.0W,1998,11,06,mitch 1998
42791,mitch,19981107,0, 39.0N,  58.0W,1998,11,07,mitch 1998
42792,mitch,19981107,600, 41.0N,  53.0W,1998,11,07,mitch 1998
42793,mitch,19981107,1200, 42.5N,  47.5W,1998,11,07,mitch 1998
42794,mitch,19981107,1800, 44.5N,  42.0W,1998,11,07,mitch 1998
42795,mitch,19981108,0, 46.5N,  36.5W,1998,11,08,mitch 1998
42796,mitch,19981108,600, 48.5N,  31.0W,1998,11,08,mitch 1998
42797,mitch,19981108,1200, 50.0N,  25.0W,1998,11,08,mitch 1998
42798,mitch,19981108,1800, 53.5N,  20.5W,1998,11,08,mitch 1998
42799,mitch,19981109,0, 55.5N,  14.5W,1998,11,09,mitch 1998
42800,mitch,19981109,600, 58.0N,  10.5W,1998,11,09,mitch 1998
42801,mitch,19981109,1200, 61.0N,  10.0W,1998,11,09,mitch 1998
42802,mitch,19981109,1800, 63.5N,   5.0W,1998,11,09,mitch 1998
43453,debby,20000819,1800, 12.0N,  44.5W,2000,08,19,debby 2000
43454,debby,20000820,0, 12.6N,  45.3W,2000,08,20,debby 2000
43455,debby,20000820,600, 13.3N,  46.8W,2000,08,20,debby 2000
43456,debby,20000820,1200, 14.0N,  48.8W,2000,08,20,debby 2000
43457,debby,20000820,1800, 14.7N,  50.6W,2000,08,20,debby 2000
